Simulation_ID,Hits,Iterations_Per_Simulation,Estimated_Pi,Actual_Pi,Absolute_Error,Percentage_Error_Percent,Start_Time_ms,End_Time_ms,Duration_ms
9355,39349,50000,3.147920,3.14159265359,0.00632735,0.201406,1790106607277.504395,1790106607307.285400,29.780992
9356,39294,50000,3.143520,3.14159265359,0.00192735,0.061349,1790106607277.504395,1790106607307.285400,29.780992
9357,39320,50000,3.145600,3.14159265359,0.00400735,0.127558,1790106607277.504395,1790106607307.285400,29.780992
9358,39244,50000,3.139520,3.14159265359,0.00207265,0.065975,1790106607277.504395,1790106607307.285400,29.780992
9359,39429,50000,3.154320,3.14159265359,0.01272735,0.405124,1790106607277.504395,1790106607307.285400,29.780992
9360,39178,50000,3.134240,3.14159265359,0.00735265,0.234042,1790106607277.504395,1790106607307.285400,29.780992
9361,39320,50000,3.145600,3.14159265359,0.00400735,0.127558,1790106607277.504395,1790106607307.285400,29.780992
9362,39312,50000,3.144960,3.14159265359,0.00336735,0.107186,1790106607277.504395,1790106607307.285400,29.780992
9363,39321,50000,3.145680,3.14159265359,0.00408735,0.130104,1790106607277.504395,1790106607307.285400,29.780992
9364,39130,50000,3.130400,3.14159265359,0.01119265,0.356273,1790106607277.504395,1790106607307.285400,29.780992
9365,39266,50000,3.141280,3.14159265359,0.00031265,0.009952,1790106607277.504395,1790106607307.285400,29.780992
9366,39397,50000,3.151760,3.14159265359,0.01016735,0.323637,1790106607277.504395,1790106607307.285400,29.780992
9367,39376,50000,3.150080,3.14159265359,0.00848735,0.270161,1790106607277.504395,1790106607307.285400,29.780992
9368,39286,50000,3.142880,3.14159265359,0.00128735,0.040978,1790106607277.504395,1790106607307.285400,29.780992
9369,39321,50000,3.145680,3.14159265359,0.00408735,0.130104,1790106607277.504395,1790106607307.285400,29.780992
9370,39162,50000,3.132960,3.14159265359,0.00863265,0.274786,1790106607277.504395,1790106607307.285400,29.780992
9371,39399,50000,3.151920,3.14159265359,0.01032735,0.328730,1790106607277.504395,1790106607307.285400,29.780992
9372,39236,50000,3.138880,3.14159265359,0.00271265,0.086346,1790106607277.504395,1790106607307.285400,29.780992
9373,39218,50000,3.137440,3.14159265359,0.00415265,0.132183,1790106607277.504395,1790106607307.285400,29.780992
9374,39127,50000,3.130160,3.14159265359,0.01143265,0.363913,1790106607277.504395,1790106607307.285400,29.780992
9375,39299,50000,3.143920,3.14159265359,0.00232735,0.074082,1790106607277.504395,1790106607307.285400,29.780992
9376,39241,50000,3.139280,3.14159265359,0.00231265,0.073614,1790106607277.504395,1790106607307.266113,29.761536
9377,39054,50000,3.124320,3.14159265359,0.01727265,0.549806,1790106607277.504395,1790106607307.266113,29.761536
9378,39333,50000,3.146640,3.14159265359,0.00504735,0.160662,1790106607277.504395,1790106607307.266113,29.761536
9379,39307,50000,3.144560,3.14159265359,0.00296735,0.094454,1790106607277.504395,1790106607307.266113,29.761536
9380,39200,50000,3.136000,3.14159265359,0.00559265,0.178020,1790106607277.504395,1790106607307.266113,29.761536
9381,39128,50000,3.130240,3.14159265359,0.01135265,0.361366,1790106607277.504395,1790106607307.266113,29.761536
9382,39283,50000,3.142640,3.14159265359,0.00104735,0.033338,1790106607277.504395,1790106607307.266113,29.761536
9383,39126,50000,3.130080,3.14159265359,0.01151265,0.366459,1790106607277.504395,1790106607307.266113,29.761536
9384,39201,50000,3.136080,3.14159265359,0.00551265,0.175473,1790106607277.504395,1790106607307.266113,29.761536
9385,39166,50000,3.133280,3.14159265359,0.00831265,0.264600,1790106607277.504395,1790106607307.266113,29.761536
9386,39380,50000,3.150400,3.14159265359,0.00880735,0.280347,1790106607277.504395,1790106607307.266113,29.761536
9387,39336,50000,3.146880,3.14159265359,0.00528735,0.168301,1790106607277.504395,1790106607307.266113,29.761536
9388,39090,50000,3.127200,3.14159265359,0.01439265,0.458132,1790106607277.504395,1790106607307.266113,29.761536
9389,39326,50000,3.146080,3.14159265359,0.00448735,0.142837,1790106607277.504395,1790106607307.266113,29.761536
9390,39294,50000,3.143520,3.14159265359,0.00192735,0.061349,1790106607277.504395,1790106607307.266113,29.761536
9391,39218,50000,3.137440,3.14159265359,0.00415265,0.132183,1790106607277.504395,1790106607307.266113,29.761536
9392,39244,50000,3.139520,3.14159265359,0.00207265,0.065975,1790106607277.504395,1790106607307.266113,29.761536
9393,39371,50000,3.149680,3.14159265359,0.00808735,0.257428,1790106607277.504395,1790106607307.266113,29.761536
9394,39318,50000,3.145440,3.14159265359,0.00384735,0.122465,1790106607277.504395,1790106607307.266113,29.761536
9395,39464,50000,3.157120,3.14159265359,0.01552735,0.494251,1790106607277.504395,1790106607307.266113,29.761536
9396,39130,50000,3.130400,3.14159265359,0.01119265,0.356273,1790106607277.504395,1790106607307.266113,29.761536
9397,39259,50000,3.140720,3.14159265359,0.00087265,0.027777,1790106607277.504395,1790106607307.266113,29.761536
9398,39158,50000,3.132640,3.14159265359,0.00895265,0.284972,1790106607277.504395,1790106607307.266113,29.761536
9399,39193,50000,3.135440,3.14159265359,0.00615265,0.195845,1790106607277.504395,1790106607307.266113,29.761536
9400,39154,50000,3.132320,3.14159265359,0.00927265,0.295158,1790106607277.504395,1790106607307.266113,29.761536
9401,39310,50000,3.144800,3.14159265359,0.00320735,0.102093,1790106607277.504395,1790106607307.266113,29.761536
9402,39145,50000,3.131600,3.14159265359,0.00999265,0.318076,1790106607277.504395,1790106607307.266113,29.761536
9403,39271,50000,3.141680,3.14159265359,0.00008735,0.002780,1790106607277.504395,1790106607307.266113,29.761536
9404,39294,50000,3.143520,3.14159265359,0.00192735,0.061349,1790106607277.504395,1790106607307.266113,29.761536
9405,39257,50000,3.140560,3.14159265359,0.00103265,0.032870,1790106607277.504395,1790106607307.266113,29.761536
9406,39278,50000,3.142240,3.14159265359,0.00064735,0.020606,1790106607277.504395,1790106607307.266113,29.761536
9407,39232,50000,3.138560,3.14159265359,0.00303265,0.096532,1790106607277.504395,1790106607307.266113,29.761536
9408,39171,50000,3.133680,3.14159265359,0.00791265,0.251868,1790106607277.504395,1790106607307.293701,29.789184
9409,39142,50000,3.131360,3.14159265359,0.01023265,0.325715,1790106607277.504395,1790106607307.293701,29.789184
9410,39171,50000,3.133680,3.14159265359,0.00791265,0.251868,1790106607277.504395,1790106607307.293701,29.789184
9411,39332,50000,3.146560,3.14159265359,0.00496735,0.158116,1790106607277.504395,1790106607307.293701,29.789184
9412,39308,50000,3.144640,3.14159265359,0.00304735,0.097000,1790106607277.504395,1790106607307.293701,29.789184
9413,39282,50000,3.142560,3.14159265359,0.00096735,0.030792,1790106607277.504395,1790106607307.293701,29.789184
9414,39337,50000,3.146960,3.14159265359,0.00536735,0.170848,1790106607277.504395,1790106607307.293701,29.789184
9415,39404,50000,3.152320,3.14159265359,0.01072735,0.341462,1790106607277.504395,1790106607307.293701,29.789184
9416,39200,50000,3.136000,3.14159265359,0.00559265,0.178020,1790106607277.504395,1790106607307.293701,29.789184
9417,39266,50000,3.141280,3.14159265359,0.00031265,0.009952,1790106607277.504395,1790106607307.293701,29.789184
9418,39367,50000,3.149360,3.14159265359,0.00776735,0.247242,1790106607277.504395,1790106607307.293701,29.789184
9419,39207,50000,3.136560,3.14159265359,0.00503265,0.160194,1790106607277.504395,1790106607307.293701,29.789184
9420,39243,50000,3.139440,3.14159265359,0.00215265,0.068521,1790106607277.504395,1790106607307.293701,29.789184
9421,39292,50000,3.143360,3.14159265359,0.00176735,0.056256,1790106607277.504395,1790106607307.293701,29.789184
9422,39307,50000,3.144560,3.14159265359,0.00296735,0.094454,1790106607277.504395,1790106607307.293701,29.789184
9423,39140,50000,3.131200,3.14159265359,0.01039265,0.330808,1790106607277.504395,1790106607307.293701,29.789184
9424,39282,50000,3.142560,3.14159265359,0.00096735,0.030792,1790106607277.504395,1790106607307.293701,29.789184
9425,39351,50000,3.148080,3.14159265359,0.00648735,0.206499,1790106607277.504395,1790106607307.293701,29.789184
9426,39077,50000,3.126160,3.14159265359,0.01543265,0.491237,1790106607277.504395,1790106607307.293701,29.789184
9427,39301,50000,3.144080,3.14159265359,0.00248735,0.079175,1790106607277.504395,1790106607307.293701,29.789184
9428,39336,50000,3.146880,3.14159265359,0.00528735,0.168301,1790106607277.504395,1790106607307.293701,29.789184
9429,39108,50000,3.128640,3.14159265359,0.01295265,0.412296,1790106607277.504395,1790106607307.293701,29.789184
9430,39336,50000,3.146880,3.14159265359,0.00528735,0.168301,1790106607277.504395,1790106607307.293701,29.789184
9431,39349,50000,3.147920,3.14159265359,0.00632735,0.201406,1790106607277.504395,1790106607307.293701,29.789184
9432,39301,50000,3.144080,3.14159265359,0.00248735,0.079175,1790106607277.504395,1790106607307.293701,29.789184
9433,39298,50000,3.143840,3.14159265359,0.00224735,0.071535,1790106607277.504395,1790106607307.293701,29.789184
9434,39358,50000,3.148640,3.14159265359,0.00704735,0.224324,1790106607277.504395,1790106607307.293701,29.789184
9435,39320,50000,3.145600,3.14159265359,0.00400735,0.127558,1790106607277.504395,1790106607307.293701,29.789184
9436,39186,50000,3.134880,3.14159265359,0.00671265,0.213670,1790106607277.504395,1790106607307.293701,29.789184
9437,39284,50000,3.142720,3.14159265359,0.00112735,0.035885,1790106607277.504395,1790106607307.293701,29.789184
9438,39193,50000,3.135440,3.14159265359,0.00615265,0.195845,1790106607277.504395,1790106607307.293701,29.789184
9439,39260,50000,3.140800,3.14159265359,0.00079265,0.025231,1790106607277.504395,1790106607307.293701,29.789184
9440,39201,50000,3.136080,3.14159265359,0.00551265,0.175473,1790106607277.504395,1790106607307.270264,29.765632
9441,39259,50000,3.140720,3.14159265359,0.00087265,0.027777,1790106607277.504395,1790106607307.270264,29.765632
9442,39208,50000,3.136640,3.14159265359,0.00495265,0.157648,1790106607277.504395,1790106607307.270264,29.765632
9443,39138,50000,3.131040,3.14159265359,0.01055265,0.335901,1790106607277.504395,1790106607307.270264,29.765632
9444,39357,50000,3.148560,3.14159265359,0.00696735,0.221778,1790106607277.504395,1790106607307.270264,29.765632
9445,39308,50000,3.144640,3.14159265359,0.00304735,0.097000,1790106607277.504395,1790106607307.270264,29.765632
9446,39188,50000,3.135040,3.14159265359,0.00655265,0.208577,1790106607277.504395,1790106607307.270264,29.765632
9447,39316,50000,3.145280,3.14159265359,0.00368735,0.117372,1790106607277.504395,1790106607307.270264,29.765632
9448,39082,50000,3.126560,3.14159265359,0.01503265,0.478504,1790106607277.504395,1790106607307.270264,29.765632
9449,39114,50000,3.129120,3.14159265359,0.01247265,0.397017,1790106607277.504395,1790106607307.270264,29.765632
9450,39241,50000,3.139280,3.14159265359,0.00231265,0.073614,1790106607277.504395,1790106607307.270264,29.765632
9451,39397,50000,3.151760,3.14159265359,0.01016735,0.323637,1790106607277.504395,1790106607307.270264,29.765632
9452,39208,50000,3.136640,3.14159265359,0.00495265,0.157648,1790106607277.504395,1790106607307.270264,29.765632
9453,39334,50000,3.146720,3.14159265359,0.00512735,0.163209,1790106607277.504395,1790106607307.270264,29.765632
9454,39261,50000,3.140880,3.14159265359,0.00071265,0.022684,1790106607277.504395,1790106607307.270264,29.765632
9455,39174,50000,3.133920,3.14159265359,0.00767265,0.244228,1790106607277.504395,1790106607307.270264,29.765632
9456,39225,50000,3.138000,3.14159265359,0.00359265,0.114358,1790106607277.504395,1790106607307.270264,29.765632
9457,39236,50000,3.138880,3.14159265359,0.00271265,0.086346,1790106607277.504395,1790106607307.270264,29.765632
9458,39229,50000,3.138320,3.14159265359,0.00327265,0.104172,1790106607277.504395,1790106607307.270264,29.765632
9459,39004,50000,3.120320,3.14159265359,0.02127265,0.677130,1790106607277.504395,1790106607307.270264,29.765632
9460,39309,50000,3.144720,3.14159265359,0.00312735,0.099547,1790106607277.504395,1790106607307.270264,29.765632
9461,39300,50000,3.144000,3.14159265359,0.00240735,0.076628,1790106607277.504395,1790106607307.270264,29.765632
9462,39231,50000,3.138480,3.14159265359,0.00311265,0.099079,1790106607277.504395,1790106607307.270264,29.765632
9463,39193,50000,3.135440,3.14159265359,0.00615265,0.195845,1790106607277.504395,1790106607307.270264,29.765632
9464,39303,50000,3.144240,3.14159265359,0.00264735,0.084268,1790106607277.504395,1790106607307.270264,29.765632
9465,39292,50000,3.143360,3.14159265359,0.00176735,0.056256,1790106607277.504395,1790106607307.270264,29.765632
9466,39284,50000,3.142720,3.14159265359,0.00112735,0.035885,1790106607277.504395,1790106607307.270264,29.765632
9467,39262,50000,3.140960,3.14159265359,0.00063265,0.020138,1790106607277.504395,1790106607307.270264,29.765632
9468,39277,50000,3.142160,3.14159265359,0.00056735,0.018059,1790106607277.504395,1790106607307.270264,29.765632
9469,39256,50000,3.140480,3.14159265359,0.00111265,0.035417,1790106607277.504395,1790106607307.270264,29.765632
9470,39326,50000,3.146080,3.14159265359,0.00448735,0.142837,1790106607277.504395,1790106607307.270264,29.765632
9471,39437,50000,3.154960,3.14159265359,0.01336735,0.425496,1790106607277.504395,1790106607307.270264,29.765632
9472,39429,50000,3.154320,3.14159265359,0.01272735,0.405124,1790106607277.504395,1790106607306.723389,29.218816
9473,39159,50000,3.132720,3.14159265359,0.00887265,0.282425,1790106607277.504395,1790106607306.723389,29.218816
9474,39189,50000,3.135120,3.14159265359,0.00647265,0.206031,1790106607277.504395,1790106607306.723389,29.218816
9475,39391,50000,3.151280,3.14159265359,0.00968735,0.308358,1790106607277.504395,1790106607306.723389,29.218816
9476,39367,50000,3.149360,3.14159265359,0.00776735,0.247242,1790106607277.504395,1790106607306.723389,29.218816
9477,39314,50000,3.145120,3.14159265359,0.00352735,0.112279,1790106607277.504395,1790106607306.723389,29.218816
9478,39156,50000,3.132480,3.14159265359,0.00911265,0.290065,1790106607277.504395,1790106607306.723389,29.218816
9479,39361,50000,3.148880,3.14159265359,0.00728735,0.231963,1790106607277.504395,1790106607306.723389,29.218816
9480,39243,50000,3.139440,3.14159265359,0.00215265,0.068521,1790106607277.504395,1790106607306.723389,29.218816
9481,39325,50000,3.146000,3.14159265359,0.00440735,0.140290,1790106607277.504395,1790106607306.723389,29.218816
9482,39462,50000,3.156960,3.14159265359,0.01536735,0.489158,1790106607277.504395,1790106607306.723389,29.218816
9483,39214,50000,3.137120,3.14159265359,0.00447265,0.142369,1790106607277.504395,1790106607306.723389,29.218816
9484,39028,50000,3.122240,3.14159265359,0.01935265,0.616014,1790106607277.504395,1790106607306.723389,29.218816
9485,39270,50000,3.141600,3.14159265359,0.00000735,0.000234,1790106607277.504395,1790106607306.723389,29.218816
9486,39263,50000,3.141040,3.14159265359,0.00055265,0.017592,1790106607277.504395,1790106607306.723389,29.218816
9487,39255,50000,3.140400,3.14159265359,0.00119265,0.037963,1790106607277.504395,1790106607306.723389,29.218816
9488,39249,50000,3.139920,3.14159265359,0.00167265,0.053242,1790106607277.504395,1790106607306.723389,29.218816
9489,39148,50000,3.131840,3.14159265359,0.00975265,0.310437,1790106607277.504395,1790106607306.723389,29.218816
9490,39427,50000,3.154160,3.14159265359,0.01256735,0.400031,1790106607277.504395,1790106607306.723389,29.218816
9491,39298,50000,3.143840,3.14159265359,0.00224735,0.071535,1790106607277.504395,1790106607306.723389,29.218816
9492,39242,50000,3.139360,3.14159265359,0.00223265,0.071068,1790106607277.504395,1790106607306.723389,29.218816
9493,39297,50000,3.143760,3.14159265359,0.00216735,0.068989,1790106607277.504395,1790106607306.723389,29.218816
9494,39167,50000,3.133360,3.14159265359,0.00823265,0.262054,1790106607277.504395,1790106607306.723389,29.218816
9495,39269,50000,3.141520,3.14159265359,0.00007265,0.002313,1790106607277.504395,1790106607306.723389,29.218816
9496,39442,50000,3.155360,3.14159265359,0.01376735,0.438228,1790106607277.504395,1790106607306.723389,29.218816
9497,39394,50000,3.151520,3.14159265359,0.00992735,0.315997,1790106607277.504395,1790106607306.723389,29.218816
9498,39278,50000,3.142240,3.14159265359,0.00064735,0.020606,1790106607277.504395,1790106607306.723389,29.218816
9499,39220,50000,3.137600,3.14159265359,0.00399265,0.127090,1790106607277.504395,1790106607306.723389,29.218816
9500,39140,50000,3.131200,3.14159265359,0.01039265,0.330808,1790106607277.504395,1790106607306.723389,29.218816
9501,39474,50000,3.157920,3.14159265359,0.01632735,0.519716,1790106607277.504395,1790106607306.723389,29.218816
9502,39219,50000,3.137520,3.14159265359,0.00407265,0.129637,1790106607277.504395,1790106607306.723389,29.218816
9503,39171,50000,3.133680,3.14159265359,0.00791265,0.251868,1790106607277.504395,1790106607306.723389,29.218816
9504,39208,50000,3.136640,3.14159265359,0.00495265,0.157648,1790106607277.504395,1790106607306.727539,29.222912
