date,home_team,away_team,home_score,away_score,tournament,winner,venue,home_team_elo,away_team_elo
2017-08-31,Uruguay,Argentina,0.0,0.0,FIFA World Cup qualification,Draw,Uruguay,1876.0,2004.0
2017-08-31,Venezuela,Colombia,0.0,0.0,FIFA World Cup qualification,Draw,Venezuela,1747.0,1932.0
2017-09-01,Denmark,Poland,4.0,0.0,FIFA World Cup qualification,Denmark,Denmark,1737.0,1872.0
2017-09-01,Ghana,Congo,1.0,1.0,FIFA World Cup qualification,Draw,Ghana,1617.0,1403.0
2017-09-01,Kazakhstan,Montenegro,0.0,3.0,FIFA World Cup qualification,Montenegro,Kazakhstan,1368.0,1596.0
2017-09-01,Lithuania,Scotland,0.0,3.0,FIFA World Cup qualification,Scotland,Lithuania,1447.0,1685.0
2017-09-01,Malta,England,0.0,4.0,FIFA World Cup qualification,England,Malta,1226.0,1917.0
2017-09-01,Mexico,Panama,1.0,0.0,FIFA World Cup qualification,Mexico,Mexico,1829.0,1669.0
2017-09-01,Morocco,Mali,6.0,0.0,FIFA World Cup qualification,Morocco,Morocco,1652.0,1531.0
2017-09-01,New Zealand,Solomon Islands,6.0,1.0,FIFA World Cup qualification,New Zealand,New Zealand,1535.0,1196.0
2017-09-01,Nigeria,Cameroon,4.0,0.0,FIFA World Cup qualification,Nigeria,Nigeria,1629.0,1691.0
2017-09-01,Norway,Azerbaijan,2.0,0.0,FIFA World Cup qualification,Norway,Norway,1561.0,1423.0
2017-09-01,Romania,Armenia,1.0,0.0,FIFA World Cup qualification,Romania,Romania,1667.0,1500.0
2017-09-01,San Marino,Northern Ireland,0.0,3.0,FIFA World Cup qualification,Northern Ireland,San Marino,858.0,1681.0
2017-09-01,Slovakia,Slovenia,1.0,0.0,FIFA World Cup qualification,Slovakia,Slovakia,1766.0,1642.0
2017-09-01,Trinidad and Tobago,Honduras,1.0,2.0,FIFA World Cup qualification,Honduras,Trinidad and Tobago,1434.0,1626.0
2017-09-01,United States,Costa Rica,0.0,2.0,FIFA World Cup qualification,Costa Rica,United States,1743.0,1760.0
2017-09-02,Albania,Liechtenstein,2.0,0.0,FIFA World Cup qualification,Albania,Albania,1635.0,1202.0
2017-09-02,Canada,Jamaica,2.0,0.0,Friendly,Canada,Canada,1521.0,1495.0
2017-09-02,Croatia,Kosovo,1.0,0.0,FIFA World Cup qualification,Croatia,Croatia,1818.0,1391.0
2017-09-02,Finland,Iceland,1.0,0.0,FIFA World Cup qualification,Finland,Finland,1570.0,1772.0
2017-09-02,Indonesia,Fiji,0.0,0.0,Friendly,Draw,Indonesia,1195.0,1253.0
2017-09-02,Israel,North Macedonia,0.0,1.0,FIFA World Cup qualification,North Macedonia,Israel,1574.0,1546.0
2017-09-02,Mozambique,Kenya,1.0,1.0,Friendly,Draw,Mozambique,1311.0,1380.0
2017-09-02,Senegal,Burkina Faso,0.0,0.0,FIFA World Cup qualification,Draw,Senegal,1702.0,1607.0
2017-09-02,Spain,Italy,3.0,0.0,FIFA World Cup qualification,Spain,Spain,2002.0,1918.0
2017-09-02,Wales,Austria,1.0,0.0,FIFA World Cup qualification,Wales,Wales,1672.0,1791.0
2017-09-02,Zambia,Algeria,3.0,1.0,FIFA World Cup qualification,Zambia,Zambia,1441.0,1621.0
2017-09-03,Belarus,Sweden,0.0,4.0,FIFA World Cup qualification,Sweden,Belarus,1509.0,1791.0
2017-09-03,Equatorial Guinea,Benin,1.0,2.0,Friendly,Benin,Equatorial Guinea,1337.0,1415.0
2017-09-03,Estonia,Cyprus,1.0,0.0,FIFA World Cup qualification,Estonia,Estonia,1495.0,1421.0
2017-09-03,Faroe Islands,Andorra,1.0,0.0,FIFA World Cup qualification,Faroe Islands,Faroe Islands,1281.0,1012.0
2017-09-03,France,Luxembourg,0.0,0.0,FIFA World Cup qualification,Draw,France,1979.0,1306.0
2017-09-03,Gibraltar,Bosnia and Herzegovina,0.0,4.0,FIFA World Cup qualification,Bosnia and Herzegovina,Neutral,1078.0,1724.0
2017-09-03,Greece,Belgium,1.0,2.0,FIFA World Cup qualification,Belgium,Greece,1666.0,1929.0
2017-09-03,Hungary,Portugal,0.0,1.0,FIFA World Cup qualification,Portugal,Hungary,1614.0,2000.0
2017-09-03,Latvia,Switzerland,0.0,3.0,FIFA World Cup qualification,Switzerland,Latvia,1375.0,1865.0
2017-09-03,Netherlands,Bulgaria,3.0,1.0,FIFA World Cup qualification,Netherlands,Netherlands,1872.0,1610.0
2017-09-04,Armenia,Denmark,1.0,4.0,FIFA World Cup qualification,Denmark,Armenia,1500.0,1737.0
2017-09-04,Azerbaijan,San Marino,5.0,1.0,FIFA World Cup qualification,Azerbaijan,Azerbaijan,1423.0,858.0
2017-09-04,Cameroon,Nigeria,1.0,1.0,FIFA World Cup qualification,Draw,Cameroon,1691.0,1629.0
2017-09-04,England,Slovakia,2.0,1.0,FIFA World Cup qualification,England,England,1917.0,1766.0
2017-09-04,Germany,Norway,6.0,0.0,FIFA World Cup qualification,Germany,Germany,2040.0,1561.0
2017-09-04,Libya,Guinea,1.0,0.0,FIFA World Cup qualification,Libya,Neutral,1462.0,1534.0
2017-09-04,Malawi,Togo,1.0,0.0,Friendly,Malawi,Neutral,1334.0,1395.0
2017-09-04,Montenegro,Romania,1.0,0.0,FIFA World Cup qualification,Montenegro,Montenegro,1596.0,1667.0
2017-09-04,Poland,Kazakhstan,3.0,0.0,FIFA World Cup qualification,Poland,Poland,1872.0,1368.0
2017-09-04,Scotland,Malta,2.0,0.0,FIFA World Cup qualification,Scotland,Scotland,1685.0,1226.0
2017-09-04,Slovenia,Lithuania,4.0,0.0,FIFA World Cup qualification,Slovenia,Slovenia,1642.0,1447.0
2017-09-05,Algeria,Zambia,0.0,1.0,FIFA World Cup qualification,Zambia,Algeria,1621.0,1441.0
2017-09-05,Argentina,Venezuela,1.0,1.0,FIFA World Cup qualification,Draw,Argentina,2004.0,1747.0
2017-09-05,Australia,Thailand,2.0,1.0,FIFA World Cup qualification,Australia,Australia,1713.0,1394.0
2017-09-05,Austria,Georgia,1.0,1.0,FIFA World Cup qualification,Draw,Austria,1791.0,1474.0
2017-09-05,Bhutan,Palestine,0.0,2.0,AFC Asian Cup qualification,Palestine,Bhutan,595.0,1406.0
2017-09-05,Bolivia,Chile,1.0,0.0,FIFA World Cup qualification,Bolivia,Bolivia,1706.0,1859.0
2017-09-05,Burkina Faso,Senegal,2.0,2.0,FIFA World Cup qualification,Draw,Burkina Faso,1607.0,1702.0
2017-09-05,Cambodia,Vietnam,1.0,2.0,AFC Asian Cup qualification,Vietnam,Cambodia,821.0,1286.0
2017-09-05,Colombia,Brazil,1.0,1.0,FIFA World Cup qualification,Draw,Colombia,1932.0,2112.0
2017-09-05,Congo,Ghana,1.0,5.0,FIFA World Cup qualification,Ghana,Congo,1403.0,1617.0
2017-09-05,Costa Rica,Mexico,1.0,1.0,FIFA World Cup qualification,Draw,Costa Rica,1760.0,1829.0
2017-09-05,Ecuador,Peru,1.0,2.0,FIFA World Cup qualification,Peru,Ecuador,1747.0,1890.0
2017-09-05,Egypt,Uganda,1.0,0.0,FIFA World Cup qualification,Egypt,Egypt,1619.0,1442.0
2017-09-05,Honduras,United States,1.0,1.0,FIFA World Cup qualification,Draw,Honduras,1626.0,1743.0
2017-09-05,Iceland,Ukraine,2.0,0.0,FIFA World Cup qualification,Iceland,Iceland,1772.0,1822.0
2017-09-05,Iran,Syria,2.0,2.0,FIFA World Cup qualification,Draw,Iran,1786.0,1612.0
2017-09-05,Iraq,United Arab Emirates,1.0,0.0,FIFA World Cup qualification,Iraq,Neutral,1505.0,1562.0
2017-09-05,Italy,Israel,1.0,0.0,FIFA World Cup qualification,Italy,Italy,1918.0,1574.0
2017-09-05,Jordan,Afghanistan,4.0,1.0,AFC Asian Cup qualification,Jordan,Jordan,1484.0,1141.0
2017-09-05,Kosovo,Finland,0.0,1.0,FIFA World Cup qualification,Finland,Neutral,1391.0,1570.0
2017-09-05,Liechtenstein,Spain,0.0,8.0,FIFA World Cup qualification,Spain,Liechtenstein,1202.0,2002.0
2017-09-05,North Macedonia,Albania,1.0,1.0,FIFA World Cup qualification,Draw,North Macedonia,1546.0,1635.0
2017-09-05,Malaysia,Hong Kong,1.0,1.0,AFC Asian Cup qualification,Draw,Malaysia,1081.0,1219.0
2017-09-05,Mali,Morocco,0.0,0.0,FIFA World Cup qualification,Draw,Mali,1531.0,1652.0
2017-09-05,Mauritania,Niger,0.0,2.0,Friendly,Niger,Neutral,1330.0,1287.0
2017-09-05,Nepal,Tajikistan,1.0,2.0,AFC Asian Cup qualification,Tajikistan,Nepal,893.0,1222.0
2017-09-05,Oman,Maldives,5.0,0.0,AFC Asian Cup qualification,Oman,Oman,1462.0,946.0
2017-09-05,Panama,Trinidad and Tobago,3.0,0.0,FIFA World Cup qualification,Panama,Panama,1669.0,1434.0
2017-09-05,Paraguay,Uruguay,1.0,2.0,FIFA World Cup qualification,Uruguay,Paraguay,1752.0,1876.0
2017-09-05,Philippines,Yemen,2.0,2.0,AFC Asian Cup qualification,Draw,Philippines,1241.0,1224.0
2017-09-05,Saudi Arabia,Japan,1.0,0.0,FIFA World Cup qualification,Saudi Arabia,Saudi Arabia,1603.0,1751.0
2017-09-05,Singapore,Turkmenistan,1.0,1.0,AFC Asian Cup qualification,Draw,Singapore,1078.0,1255.0
2017-09-05,Solomon Islands,New Zealand,2.0,2.0,FIFA World Cup qualification,Draw,Solomon Islands,1196.0,1535.0
2017-10-05,Argentina,Peru,0.0,0.0,FIFA World Cup qualification,Draw,Argentina,2004.0,1890.0
2017-10-05,Armenia,Poland,1.0,6.0,FIFA World Cup qualification,Poland,Armenia,1500.0,1872.0
2017-10-05,Bolivia,Brazil,0.0,0.0,FIFA World Cup qualification,Draw,Bolivia,1706.0,2112.0
2017-10-05,Myanmar,Thailand,1.0,3.0,Friendly,Thailand,Myanmar,1080.0,1394.0
2017-10-05,Chile,Ecuador,2.0,1.0,FIFA World Cup qualification,Chile,Chile,1859.0,1747.0
2017-10-05,Colombia,Paraguay,1.0,2.0,FIFA World Cup qualification,Paraguay,Colombia,1932.0,1752.0
2017-10-05,England,Slovenia,1.0,0.0,FIFA World Cup qualification,England,England,1917.0,1642.0
2017-10-05,Hong Kong,Laos,4.0,0.0,Friendly,Hong Kong,Hong Kong,1219.0,779.0
2017-10-05,Iran,Togo,2.0,0.0,Friendly,Iran,Iran,1786.0,1395.0
2017-10-05,Iraq,Kenya,2.0,1.0,Friendly,Iraq,Iraq,1505.0,1380.0
2017-10-05,Malta,Lithuania,1.0,1.0,FIFA World Cup qualification,Draw,Malta,1226.0,1447.0
2017-10-05,Montenegro,Denmark,0.0,1.0,FIFA World Cup qualification,Denmark,Montenegro,1596.0,1737.0
2017-10-05,Northern Ireland,Germany,1.0,3.0,FIFA World Cup qualification,Germany,Northern Ireland,1681.0,2040.0
2017-10-05,Qatar,Singapore,3.0,1.0,Friendly,Qatar,Qatar,1488.0,1078.0
2017-10-05,Romania,Kazakhstan,3.0,1.0,FIFA World Cup qualification,Romania,Romania,1667.0,1368.0
2017-10-05,San Marino,Norway,0.0,8.0,FIFA World Cup qualification,Norway,San Marino,858.0,1561.0
2017-10-05,Scotland,Slovakia,1.0,0.0,FIFA World Cup qualification,Scotland,Scotland,1685.0,1766.0
2017-10-05,Syria,Australia,1.0,1.0,FIFA World Cup qualification,Draw,Neutral,1612.0,1713.0
2017-10-05,Venezuela,Uruguay,0.0,0.0,FIFA World Cup qualification,Draw,Venezuela,1747.0,1876.0
2017-10-06,Austria,Serbia,3.0,2.0,FIFA World Cup qualification,Austria,Austria,1791.0,1716.0
2017-10-06,Croatia,Finland,1.0,1.0,FIFA World Cup qualification,Draw,Croatia,1818.0,1570.0
2017-10-06,Georgia,Wales,0.0,1.0,FIFA World Cup qualification,Wales,Georgia,1474.0,1672.0
2017-10-06,Italy,North Macedonia,1.0,1.0,FIFA World Cup qualification,Draw,Italy,1918.0,1546.0
2017-10-06,Japan,New Zealand,2.0,1.0,Kirin Challenge Cup,Japan,Japan,1751.0,1535.0
2017-10-06,Kosovo,Ukraine,0.0,2.0,FIFA World Cup qualification,Ukraine,Neutral,1391.0,1822.0
2017-10-06,Liechtenstein,Israel,0.0,1.0,FIFA World Cup qualification,Israel,Liechtenstein,1202.0,1574.0
2017-10-06,Mauritania,Comoros,0.0,1.0,Friendly,Comoros,Neutral,1330.0,1019.0
2017-10-06,Mexico,Trinidad and Tobago,3.0,1.0,FIFA World Cup qualification,Mexico,Mexico,1829.0,1434.0
2017-10-06,Spain,Albania,3.0,0.0,FIFA World Cup qualification,Spain,Spain,2002.0,1635.0
2017-10-06,United States,Panama,4.0,0.0,FIFA World Cup qualification,United States,United States,1743.0,1669.0
2017-10-07,Andorra,Portugal,0.0,2.0,FIFA World Cup qualification,Portugal,Andorra,1012.0,2000.0
2017-10-07,Belarus,Netherlands,1.0,3.0,FIFA World Cup qualification,Netherlands,Belarus,1509.0,1872.0
2017-10-07,Bosnia and Herzegovina,Belgium,3.0,4.0,FIFA World Cup qualification,Belgium,Bosnia and Herzegovina,1724.0,1929.0
2017-10-07,Bulgaria,France,0.0,1.0,FIFA World Cup qualification,France,Bulgaria,1610.0,1979.0
2017-10-07,Cameroon,Algeria,2.0,0.0,FIFA World Cup qualification,Cameroon,Cameroon,1691.0,1621.0
2017-10-07,Costa Rica,Honduras,1.0,1.0,FIFA World Cup qualification,Draw,Costa Rica,1760.0,1626.0
2017-10-07,Cyprus,Greece,1.0,2.0,FIFA World Cup qualification,Greece,Cyprus,1421.0,1666.0
2017-10-07,Faroe Islands,Latvia,0.0,0.0,FIFA World Cup qualification,Draw,Faroe Islands,1281.0,1375.0
2017-10-07,Gibraltar,Estonia,0.0,6.0,FIFA World Cup qualification,Estonia,Neutral,1078.0,1495.0
2017-10-07,Grenada,Guyana,1.0,0.0,Friendly,Grenada,Grenada,1112.0,1250.0
2017-10-07,Guinea,Tunisia,1.0,4.0,FIFA World Cup qualification,Tunisia,Guinea,1534.0,1560.0
2017-10-07,Morocco,Gabon,3.0,0.0,FIFA World Cup qualification,Morocco,Morocco,1652.0,1420.0
2017-10-07,Nigeria,Zambia,1.0,0.0,FIFA World Cup qualification,Nigeria,Nigeria,1629.0,1441.0
2017-10-07,Saudi Arabia,Jamaica,5.0,2.0,Friendly,Saudi Arabia,Saudi Arabia,1603.0,1495.0
2017-10-07,South Africa,Burkina Faso,3.0,1.0,FIFA World Cup qualification,South Africa,South Africa,1648.0,1607.0
2017-10-07,Sweden,Luxembourg,8.0,0.0,FIFA World Cup qualification,Sweden,Sweden,1791.0,1306.0
2017-10-07,Switzerland,Hungary,5.0,2.0,FIFA World Cup qualification,Switzerland,Switzerland,1865.0,1614.0
2017-10-07,Tanzania,Malawi,1.0,1.0,Friendly,Draw,Tanzania,1317.0,1334.0
2017-10-07,Uganda,Ghana,0.0,0.0,FIFA World Cup qualification,Draw,Uganda,1442.0,1617.0
2017-10-08,Denmark,Romania,1.0,1.0,FIFA World Cup qualification,Draw,Denmark,1737.0,1667.0
2017-10-08,Egypt,Congo,2.0,1.0,FIFA World Cup qualification,Egypt,Egypt,1619.0,1403.0
2017-10-08,El Salvador,Canada,1.0,0.0,Friendly,El Salvador,Neutral,1406.0,1521.0
2017-10-08,Germany,Azerbaijan,5.0,1.0,FIFA World Cup qualification,Germany,Germany,2040.0,1423.0
2017-10-08,Kazakhstan,Armenia,1.0,1.0,FIFA World Cup qualification,Draw,Kazakhstan,1368.0,1500.0
2017-10-08,Lithuania,England,0.0,1.0,FIFA World Cup qualification,England,Lithuania,1447.0,1917.0
2017-10-08,Norway,Northern Ireland,1.0,0.0,FIFA World Cup qualification,Norway,Norway,1561.0,1681.0
2017-10-08,Poland,Montenegro,4.0,2.0,FIFA World Cup qualification,Poland,Poland,1872.0,1596.0
2017-10-08,Slovakia,Malta,3.0,0.0,FIFA World Cup qualification,Slovakia,Slovakia,1766.0,1226.0
2017-10-08,Slovenia,Scotland,2.0,2.0,FIFA World Cup qualification,Draw,Slovenia,1642.0,1685.0
2017-10-08,Thailand,Kenya,1.0,0.0,Friendly,Thailand,Thailand,1394.0,1380.0
2017-10-09,Albania,Italy,0.0,1.0,FIFA World Cup qualification,Italy,Albania,1635.0,1918.0
2017-10-09,Equatorial Guinea,Mauritius,3.0,1.0,Friendly,Equatorial Guinea,Equatorial Guinea,1337.0,1103.0
2017-10-09,Iceland,Kosovo,2.0,0.0,FIFA World Cup qualification,Iceland,Iceland,1772.0,1391.0
2017-10-09,Israel,Spain,0.0,1.0,FIFA World Cup qualification,Spain,Israel,1574.0,2002.0
2017-10-09,North Macedonia,Liechtenstein,4.0,0.0,FIFA World Cup qualification,North Macedonia,North Macedonia,1546.0,1202.0
2017-10-09,Serbia,Georgia,1.0,0.0,FIFA World Cup qualification,Serbia,Serbia,1716.0,1474.0
2017-10-09,Ukraine,Croatia,0.0,2.0,FIFA World Cup qualification,Croatia,Ukraine,1822.0,1818.0
2017-10-10,Afghanistan,Jordan,3.0,3.0,AFC Asian Cup qualification,Draw,Neutral,1141.0,1484.0
2017-10-10,Australia,Syria,2.0,1.0,FIFA World Cup qualification,Australia,Australia,1713.0,1612.0
2017-10-10,Belgium,Cyprus,4.0,0.0,FIFA World Cup qualification,Belgium,Belgium,1929.0,1421.0
2017-10-10,Benin,Gabon,1.0,0.0,Friendly,Benin,Neutral,1415.0,1420.0
2017-10-10,Brazil,Chile,3.0,0.0,FIFA World Cup qualification,Brazil,Brazil,2112.0,1859.0
2017-10-10,Myanmar,Kyrgyzstan,2.0,2.0,AFC Asian Cup qualification,Draw,Myanmar,1080.0,1206.0
2017-10-10,Ecuador,Argentina,1.0,3.0,FIFA World Cup qualification,Argentina,Ecuador,1747.0,2004.0
2017-10-10,Estonia,Bosnia and Herzegovina,1.0,2.0,FIFA World Cup qualification,Bosnia and Herzegovina,Estonia,1495.0,1724.0
2017-10-10,France,Belarus,2.0,1.0,FIFA World Cup qualification,France,France,1979.0,1509.0
2017-10-10,Greece,Gibraltar,4.0,0.0,FIFA World Cup qualification,Greece,Greece,1666.0,1078.0
2017-10-10,Honduras,Mexico,3.0,2.0,FIFA World Cup qualification,Honduras,Honduras,1626.0,1829.0
2017-10-10,Hong Kong,Malaysia,2.0,0.0,AFC Asian Cup qualification,Hong Kong,Hong Kong,1219.0,1081.0
2017-10-10,Hungary,Faroe Islands,1.0,0.0,FIFA World Cup qualification,Hungary,Hungary,1614.0,1281.0
2017-10-10,Japan,Haiti,3.0,3.0,Kirin Challenge Cup,Draw,Japan,1751.0,1479.0
2017-10-10,Latvia,Andorra,4.0,0.0,FIFA World Cup qualification,Latvia,Latvia,1375.0,1012.0
2017-10-10,Luxembourg,Bulgaria,1.0,1.0,FIFA World Cup qualification,Draw,Luxembourg,1306.0,1610.0
2017-10-10,Maldives,Oman,1.0,3.0,AFC Asian Cup qualification,Oman,Maldives,946.0,1462.0
2017-10-10,Netherlands,Sweden,2.0,0.0,FIFA World Cup qualification,Netherlands,Netherlands,1872.0,1791.0
2017-10-10,Palestine,Bhutan,10.0,0.0,AFC Asian Cup qualification,Palestine,Palestine,1406.0,595.0
2017-10-10,Panama,Costa Rica,2.0,1.0,FIFA World Cup qualification,Panama,Panama,1669.0,1760.0
2017-10-10,Paraguay,Venezuela,0.0,1.0,FIFA World Cup qualification,Venezuela,Paraguay,1752.0,1747.0
2017-10-10,Peru,Colombia,1.0,1.0,FIFA World Cup qualification,Draw,Peru,1890.0,1932.0
2017-10-10,Portugal,Switzerland,2.0,0.0,FIFA World Cup qualification,Portugal,Portugal,2000.0,1865.0
2017-10-10,Qatar,Curaçao,1.0,2.0,Friendly,Curaçao,Qatar,1488.0,1267.0
2017-10-10,Russia,Iran,1.0,1.0,Friendly,Draw,Russia,1696.0,1786.0
2017-10-10,Saudi Arabia,Ghana,0.0,3.0,Friendly,Ghana,Saudi Arabia,1603.0,1617.0
2017-10-10,Tajikistan,Nepal,3.0,0.0,AFC Asian Cup qualification,Tajikistan,Tajikistan,1222.0,893.0
2017-10-10,Trinidad and Tobago,United States,2.0,1.0,FIFA World Cup qualification,Trinidad and Tobago,Trinidad and Tobago,1434.0,1743.0
2017-10-10,Turkmenistan,Singapore,2.0,1.0,AFC Asian Cup qualification,Turkmenistan,Turkmenistan,1255.0,1078.0
2017-10-10,Uruguay,Bolivia,4.0,2.0,FIFA World Cup qualification,Uruguay,Uruguay,1876.0,1706.0
2017-10-10,Vietnam,Cambodia,5.0,0.0,AFC Asian Cup qualification,Vietnam,Vietnam,1286.0,821.0
2017-10-10,Yemen,Philippines,1.0,1.0,AFC Asian Cup qualification,Draw,Neutral,1224.0,1241.0
2017-10-24,Grenada,Panama,0.0,5.0,Friendly,Panama,Grenada,1112.0,1669.0
2017-10-28,Bermuda,Barbados,2.0,3.0,Friendly,Barbados,Bermuda,1212.0,1134.0
2017-11-08,Congo,Benin,1.0,1.0,Friendly,Draw,Congo,1403.0,1415.0
2017-11-08,Nicaragua,Dominican Republic,0.0,3.0,Friendly,Dominican Republic,Nicaragua,1252.0,1168.0
2017-11-09,Armenia,Belarus,4.0,1.0,Friendly,Armenia,Armenia,1500.0,1509.0
2017-11-09,Cambodia,Myanmar,1.0,2.0,Friendly,Myanmar,Cambodia,821.0,1080.0
2017-11-09,Croatia,Greece,4.0,1.0,FIFA World Cup qualification,Croatia,Croatia,1818.0,1666.0
2017-11-09,Finland,Estonia,3.0,0.0,Friendly,Finland,Finland,1570.0,1495.0
2017-11-09,Hong Kong,Bahrain,0.0,2.0,Friendly,Bahrain,Hong Kong,1219.0,1371.0
2017-11-09,Iran,Panama,2.0,1.0,Friendly,Iran,Neutral,1786.0,1669.0
2017-11-09,Luxembourg,Hungary,2.0,1.0,Friendly,Luxembourg,Luxembourg,1306.0,1614.0
2017-11-09,Northern Ireland,Switzerland,0.0,1.0,FIFA World Cup qualification,Switzerland,Northern Ireland,1681.0,1865.0
2017-11-09,Scotland,Netherlands,0.0,1.0,Friendly,Netherlands,Scotland,1685.0,1872.0
2017-11-09,Singapore,Lebanon,0.0,1.0,Friendly,Lebanon,Singapore,1078.0,1440.0
2017-11-10,Algeria,Nigeria,3.0,0.0,FIFA World Cup qualification,Algeria,Algeria,1621.0,1629.0
2017-11-10,Belgium,Mexico,3.0,3.0,Friendly,Draw,Belgium,1929.0,1829.0
2017-11-10,England,Germany,0.0,0.0,Friendly,Draw,England,1917.0,2040.0
2017-11-10,France,Wales,2.0,0.0,Friendly,France,France,1979.0,1672.0
2017-11-10,Georgia,Cyprus,1.0,0.0,Friendly,Georgia,Georgia,1474.0,1421.0
2017-11-10,Honduras,Australia,0.0,0.0,FIFA World Cup qualification,Draw,Honduras,1626.0,1713.0
2017-11-10,Japan,Brazil,1.0,3.0,Friendly,Brazil,Neutral,1751.0,2112.0
2017-11-10,Poland,Uruguay,0.0,0.0,Friendly,Draw,Poland,1872.0,1876.0
2017-11-10,Portugal,Saudi Arabia,3.0,0.0,Friendly,Portugal,Portugal,2000.0,1603.0
2017-11-10,South Africa,Senegal,0.0,2.0,FIFA World Cup qualification,Senegal,South Africa,1648.0,1702.0
2017-11-10,Sweden,Italy,1.0,0.0,FIFA World Cup qualification,Sweden,Sweden,1791.0,1918.0
2017-11-10,Ukraine,Slovakia,2.0,1.0,Friendly,Ukraine,Ukraine,1822.0,1766.0
2017-11-11,Comoros,Madagascar,1.0,1.0,Friendly,Draw,Neutral,1019.0,1252.0
2017-11-11,Dominican Republic,Nicaragua,1.0,0.0,Friendly,Dominican Republic,Dominican Republic,1168.0,1252.0
2017-11-11,Gabon,Mali,0.0,0.0,FIFA World Cup qualification,Draw,Gabon,1420.0,1531.0
2017-11-11,North Macedonia,Norway,2.0,0.0,Friendly,North Macedonia,North Macedonia,1546.0,1561.0
2017-11-11,Malawi,Lesotho,1.0,1.0,Friendly,Draw,Malawi,1334.0,1251.0
2017-11-11,Namibia,Zimbabwe,3.0,1.0,Friendly,Namibia,Namibia,1345.0,1436.0
2017-11-11,New Zealand,Peru,0.0,0.0,FIFA World Cup qualification,Draw,New Zealand,1535.0,1890.0
2017-11-11,Russia,Argentina,0.0,1.0,Friendly,Argentina,Russia,1696.0,2004.0
2017-11-11,Spain,Costa Rica,5.0,0.0,Friendly,Spain,Spain,2002.0,1760.0
2017-11-11,Trinidad and Tobago,Grenada,2.0,2.0,Friendly,Draw,Trinidad and Tobago,1434.0,1112.0
2017-11-11,Tunisia,Libya,0.0,0.0,FIFA World Cup qualification,Draw,Tunisia,1560.0,1462.0
2017-11-11,Zambia,Cameroon,2.0,2.0,FIFA World Cup qualification,Draw,Zambia,1441.0,1691.0
2017-11-12,Benin,Tanzania,1.0,1.0,Friendly,Draw,Benin,1415.0,1317.0
2017-11-12,Congo,Uganda,1.0,1.0,FIFA World Cup qualification,Draw,Congo,1403.0,1442.0
2017-11-12,Ghana,Egypt,1.0,1.0,FIFA World Cup qualification,Draw,Ghana,1617.0,1619.0
2017-11-12,Greece,Croatia,0.0,0.0,FIFA World Cup qualification,Draw,Greece,1666.0,1818.0
2017-11-12,Malta,Estonia,0.0,3.0,Friendly,Estonia,Malta,1226.0,1495.0
2017-11-12,Switzerland,Northern Ireland,0.0,0.0,FIFA World Cup qualification,Draw,Switzerland,1865.0,1681.0
2017-11-12,Togo,Mauritius,6.0,0.0,Friendly,Togo,Togo,1395.0,1103.0
2017-11-13,Armenia,Cyprus,3.0,2.0,Friendly,Armenia,Armenia,1500.0,1421.0
2017-11-13,Bulgaria,Saudi Arabia,1.0,0.0,Friendly,Bulgaria,Neutral,1610.0,1603.0
2017-11-13,Georgia,Belarus,2.0,2.0,Friendly,Draw,Georgia,1474.0,1509.0
2017-11-13,Iran,Venezuela,1.0,0.0,Friendly,Iran,Neutral,1786.0,1747.0
2017-11-13,Iraq,Syria,1.0,1.0,Friendly,Draw,Iraq,1505.0,1612.0
2017-11-13,Italy,Sweden,0.0,0.0,FIFA World Cup qualification,Draw,Italy,1918.0,1791.0
2017-11-13,Kosovo,Latvia,4.0,3.0,Friendly,Kosovo,Kosovo,1391.0,1375.0
2017-11-13,Poland,Mexico,0.0,1.0,Friendly,Mexico,Poland,1872.0,1829.0
2017-11-14,Algeria,Central African Republic,3.0,0.0,Friendly,Algeria,Algeria,1621.0,1247.0
2017-11-14,Argentina,Nigeria,2.0,4.0,Friendly,Nigeria,Neutral,2004.0,1629.0
2017-11-14,Austria,Uruguay,2.0,1.0,Friendly,Austria,Austria,1791.0,1876.0
2017-11-14,Belgium,Japan,1.0,0.0,Friendly,Belgium,Belgium,1929.0,1751.0
2017-11-14,Bhutan,Oman,2.0,4.0,AFC Asian Cup qualification,Oman,Bhutan,595.0,1462.0
2017-11-14,Cambodia,Jordan,0.0,1.0,AFC Asian Cup qualification,Jordan,Cambodia,821.0,1484.0
2017-11-14,England,Brazil,0.0,0.0,Friendly,Draw,England,1917.0,2112.0
2017-11-14,Gabon,Botswana,0.0,0.0,Friendly,Draw,Gabon,1420.0,1240.0
2017-11-14,Germany,France,2.0,2.0,Friendly,Draw,Germany,2040.0,1979.0
2017-11-14,Hong Kong,Lebanon,0.0,1.0,AFC Asian Cup qualification,Lebanon,Hong Kong,1219.0,1440.0
2017-11-14,Hungary,Costa Rica,1.0,0.0,Friendly,Hungary,Hungary,1614.0,1760.0
2017-11-14,India,Myanmar,2.0,2.0,AFC Asian Cup qualification,Draw,India,1069.0,1080.0
2017-11-14,Nepal,Philippines,0.0,0.0,AFC Asian Cup qualification,Draw,Nepal,893.0,1241.0
2017-11-14,Palestine,Maldives,8.0,1.0,AFC Asian Cup qualification,Palestine,Palestine,1406.0,946.0
2017-11-14,Portugal,United States,1.0,1.0,Friendly,Draw,Portugal,2000.0,1743.0
